ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
ikp-36-1-1,ikp-36-1,arogrɨ,36-2,false,expert,,,,
bak-36-1-1,bak-36-1,ãgahudu,36-3,false,expert,,,,
yuk-36-1-1,yuk-36-1,pu,36-4,false,expert,,,,
map-36-1-1,map-36-1,waanari,36-5,false,expert,,,,
ara-36-1-1,ara-36-1,abon,36-6,false,expert,,,,
tri-36-1-1,tri-36-1,apərɨ,36-7,false,expert,,,,
kui-36-1-1,kui-36-1,ɣoko,36-8,false,expert,,,,
yuk-37-1-1,yuk-37-1,ptɨ,37-1,false,expert,,,,
yab-37-1-1,yab-37-1,t͡ʃipoti,37-1,false,expert,,,,
yab-37-2-1,yab-37-2,t͡ʃipoti,37-1,false,expert,,,,
wai-37-1-1,wai-37-1,hɸo,37-1,false,expert,,,,
tri-37-1-1,tri-37-1,hpotɨ,37-1,false,expert,,,,
tam-37-1-1,tam-37-1,t͡ʃipoti,37-1,false,expert,,,,
pem-37-1-1,pem-37-1,siʔpok,37-1,false,expert,,,,
pan-37-1-1,pan-37-1,iʔpok,37-1,false,expert,,,,
map-37-1-1,map-37-1,sipotɨ,37-1,false,expert,,,,
mac-37-1-1,mac-37-1,siʔpo,37-1,false,expert,,,,
kui-37-1-1,kui-37-1,ipu,37-1,false,expert,,,,
kax-37-1-1,kax-37-1,ʔhot͡ʃi,37-1,false,expert,,,,
kar-37-1-1,kar-37-1,ɨpo,37-1,false,expert,,,,
hix-37-1-1,hix-37-1,hpo,37-1,false,expert,,,,
car-37-1-1,car-37-1,hotɨ,37-1,false,expert,,,,
aku-37-1-1,aku-37-1,hpotɨ,37-1,false,expert,,,,
aka-37-1-1,aka-37-1,siʔpok,37-1,false,expert,,,,
ikp-37-1-1,ikp-37-1,eretput,37-2,false,expert,,,,
bak-37-1-1,bak-37-1,hudu,37-2,false,expert,,,,
ara-37-1-1,ara-37-1,retpu,37-2,false,expert,,,,
mak-37-1-1,mak-37-1,huʔharɨ,37-3,false,expert,,,,
way-37-1-1,way-37-1,pupotɨ,37-4,false,expert,,,,
wmr-37-1-1,wmr-37-1,ɨhia,37-5,false,expert,,,,
apa-37-1-1,apa-37-1,uʔse,37-6,false,expert,,,,
wmr-38-1-1,wmr-38-1,ɨhɨ,38-1,false,expert,,,,
way-38-1-1,way-38-1,uputpɨ,38-1,false,expert,,,,
wai-38-1-1,wai-38-1,htɨɸɨ,38-1,false,expert,,,,
tri-38-1-1,tri-38-1,putupə,38-1,false,expert,,,,
tam-38-1-1,tam-38-1,prutpe,38-1,false,expert,,,,
pem-38-1-1,pem-38-1,puʔpai,38-1,false,expert,,,,
pan-38-1-1,pan-38-1,pu,38-1,false,expert,,,,
mak-38-1-1,mak-38-1,huʔhə,38-1,false,expert,,,,
mac-38-1-1,mac-38-1,puʔpai,38-1,false,expert,,,,
kax-38-1-1,kax-38-1,hu,38-1,false,expert,,,,
kar-38-1-1,kar-38-1,upu,38-1,false,expert,,,,
ing-38-1-1,ing-38-1,puʔpai,38-1,false,expert,,,,
hix-38-1-1,hix-38-1,huthu,38-1,false,expert,,,,
car-38-1-1,car-38-1,hutuhə,38-1,false,expert,,,,
apa-38-1-1,apa-38-1,upuʔpu,38-1,false,expert,,,,
aku-38-1-1,aku-38-1,puupə,38-1,false,expert,,,,
ikp-38-1-1,ikp-38-1,momt͡ʃi,38-2,false,expert,,,,
ara-38-1-1,ara-38-1,munt͡ʃi,38-2,false,expert,,,,
yuk-38-1-1,yuk-38-1,wasa,38-3,false,expert,,,,
bak-38-1-1,bak-38-1,ãgahu,38-4,false,expert,,,,
kui-38-1-1,kui-38-1,ɣitɨ,38-5,false,expert,,,,
yab-38-1-1,yab-38-1,waisteri,38-6,false,expert,,,,
map-38-1-1,map-38-1,wastə,38-6,false,expert,,,,
yuk-39-1-1,yuk-39-1,pana,39-1,false,expert,,,,
yab-39-1-1,yab-39-1,pana,39-1,false,expert,,,,
wmr-39-1-1,wmr-39-1,pana,39-1,false,expert,,,,
way-39-1-1,way-39-1,pana,39-1,false,expert,,,,
wai-39-1-1,wai-39-1,ɸana,39-1,false,expert,,,,
tri-39-1-1,tri-39-1,pana,39-1,false,expert,,,,
tam-39-1-1,tam-39-1,pana,39-1,false,expert,,,,
pem-39-1-1,pem-39-1,pana,39-1,false,expert,,,,
pan-39-1-1,pan-39-1,pana,39-1,false,expert,,,,
map-39-1-1,map-39-1,pana,39-1,false,expert,,,,
mak-39-1-1,mak-39-1,haana,39-1,false,expert,,,,
mac-39-1-1,mac-39-1,pana,39-1,false,expert,,,,
kui-39-1-1,kui-39-1,haŋa,39-1,false,expert,,,,
kax-39-1-1,kax-39-1,hana,39-1,false,expert,,,,
kar-39-1-1,kar-39-1,pana,39-1,false,expert,,,,
ing-39-1-1,ing-39-1,pana,39-1,false,expert,,,,
ikp-39-1-1,ikp-39-1,wana,39-1,false,expert,,,,
hix-39-1-1,hix-39-1,hana,39-1,false,expert,,,,
car-39-1-1,car-39-1,hana,39-1,false,expert,,,,
bak-39-1-1,bak-39-1,wãta,39-1,false,expert,,,,
ara-39-1-1,ara-39-1,pana,39-1,false,expert,,,,
apa-39-1-1,apa-39-1,pana,39-1,false,expert,,,,
aku-39-1-1,aku-39-1,pana,39-1,false,expert,,,,
yuk-40-1-1,yuk-40-1,enu,40-1,false,expert,,,,
yab-40-1-1,yab-40-1,janu,40-1,false,expert,,,,
way-40-1-1,way-40-1,əwu,40-1,false,expert,,,,
wai-40-1-1,wai-40-1,ew,40-1,false,expert,,,,
tri-40-1-1,tri-40-1,enu,40-1,false,expert,,,,
tam-40-1-1,tam-40-1,anu,40-1,false,expert,,,,
pem-40-1-1,pem-40-1,enu,40-1,false,expert,,,,
pan-40-1-1,pan-40-1,enu,40-1,false,expert,,,,
map-40-1-1,map-40-1,jenu,40-1,false,expert,,,,
mak-40-1-1,mak-40-1,ənu,40-1,false,expert,,,,
mac-40-1-1,mac-40-1,enu,40-1,false,expert,,,,
kui-40-1-1,kui-40-1,eŋ,40-1,false,expert,,,,
kax-40-1-1,kax-40-1,onuto,40-1,false,expert,,,,
kar-40-1-1,kar-40-1,onu,40-1,false,expert,,,,
ing-40-1-1,ing-40-1,enu,40-1,false,expert,,,,
ikp-40-1-1,ikp-40-1,enu,40-1,false,expert,,,,
hix-40-1-1,hix-40-1,enu,40-1,false,expert,,,,
car-40-1-1,car-40-1,enuru,40-1,false,expert,,,,
bak-40-1-1,bak-40-1,enu,40-1,false,expert,,,,
ara-40-1-1,ara-40-1,eŋ,40-1,false,expert,,,,
apa-40-1-1,apa-40-1,onu,40-1,false,expert,,,,
aku-40-1-1,aku-40-1,ənu,40-1,false,expert,,,,
aku-40-2-1,aku-40-2,enu,40-1,false,expert,,,,
wmr-40-1-1,wmr-40-1,eba,40-2,false,expert,,,,
yuk-41-1-1,yuk-41-1,ena,41-1,false,expert,,,,
yab-41-1-1,yab-41-1,jena,41-1,false,expert,,,,
wmr-41-1-1,wmr-41-1,nata,41-1,false,expert,,,,
way-41-1-1,way-41-1,əmna,41-1,false,expert,,,,
wai-41-1-1,wai-41-1,ewna,41-1,false,expert,,,,
tri-41-1-1,tri-41-1,oona,41-1,false,expert,,,,
tam-41-1-1,tam-41-1,onna,41-1,false,expert,,,,
pem-41-1-1,pem-41-1,jeuna,41-1,false,expert,,,,
pan-41-1-1,pan-41-1,əwa,41-1,false,expert,,,,
map-41-1-1,map-41-1,jənna,41-1,false,expert,,,,
mak-41-1-1,mak-41-1,ənna,41-1,false,expert,,,,
mac-41-1-1,mac-41-1,euna,41-1,false,expert,,,,
kui-41-1-1,kui-41-1,inata,41-1,false,expert,,,,
kax-41-1-1,kax-41-1,owna,41-1,false,expert,,,,
kar-41-1-1,kar-41-1,enaʔta,41-1,false,expert,,,,
ing-41-1-1,ing-41-1,euna,41-1,false,expert,,,,
ikp-41-1-1,ikp-41-1,eŋna,41-1,false,expert,,,,
hix-41-1-1,hix-41-1,owna,41-1,false,expert,,,,
car-41-1-1,car-41-1,onarɨ,41-1,false,expert,,,,
bak-41-1-1,bak-41-1,ena,41-1,false,expert,,,,
ara-41-1-1,ara-41-1,eŋna,41-1,false,expert,,,,
apa-41-1-1,apa-41-1,ouna,41-1,false,expert,,,,
aku-41-1-1,aku-41-1,eunata,41-1,false,expert,,,,
way-42-1-1,way-42-1,mɨta,42-1,false,expert,,,,
wai-42-1-1,wai-42-1,mta,42-1,false,expert,,,,
tri-42-1-1,tri-42-1,mɨta,42-1,false,expert,,,,
tri-42-2-1,tri-42-2,nta,42-1,false,expert,,,,
tam-42-1-1,tam-42-1,mta,42-1,false,expert,,,,
pem-42-1-1,pem-42-1,mɨta,42-1,false,expert,,,,
pan-42-1-1,pan-42-1,ənta,42-1,false,expert,,,,
mak-42-1-1,mak-42-1,nta,42-1,false,expert,,,,
mac-42-1-1,mac-42-1,nta,42-1,false,expert,,,,
kui-42-1-1,kui-42-1,nta,42-1,false,expert,,,,
kax-42-1-1,kax-42-1,mt,42-1,false,expert,,,,
kar-42-1-1,kar-42-1,ɨnta,42-1,false,expert,,,,
ing-42-1-1,ing-42-1,mɨta,42-1,false,expert,,,,
hix-42-1-1,hix-42-1,mta,42-1,false,expert,,,,
car-42-1-1,car-42-1,mɨda,42-1,false,expert,,,,
bak-42-1-1,bak-42-1,ta,42-1,false,expert,,,,
apa-42-1-1,apa-42-1,mɨʔta,42-1,false,expert,,,,
aku-42-1-1,aku-42-1,mɨɨta,42-1,false,expert,,,,
aku-42-2-1,aku-42-2,ta,42-1,false,expert,,,,
yuk-42-1-1,yuk-42-1,pota,42-2,false,expert,,,,
yab-42-1-1,yab-42-1,potari,42-2,false,expert,,,,
wmr-42-1-1,wmr-42-1,pɨta,42-2,false,expert,,,,
map-42-1-1,map-42-1,pota,42-2,false,expert,,,,
ikp-42-1-1,ikp-42-1,pora,42-2,false,expert,,,,
ikp-42-2-1,ikp-42-2,wora,42-2,false,expert,,,,
ara-42-1-1,ara-42-1,porɨ,42-2,false,expert,,,,
yuk-43-1-1,yuk-43-1,jɨ,43-1,false,expert,,,,
yab-43-1-1,yab-43-1,jə,43-1,false,expert,,,,
wmr-43-1-1,wmr-43-1,jee,43-1,false,expert,,,,
way-43-1-1,way-43-1,je,43-1,false,expert,,,,
wai-43-1-1,wai-43-1,jo,43-1,false,expert,,,,
tri-43-1-1,tri-43-1,je,43-1,false,expert,,,,
tam-43-1-1,tam-43-1,je,43-1,false,expert,,,,
pem-43-1-1,pem-43-1,je,43-1,false,expert,,,,
pan-43-1-1,pan-43-1,ə,43-1,false,expert,,,,
map-43-1-1,map-43-1,jə,43-1,false,expert,,,,
mak-43-1-1,mak-43-1,re,43-1,false,expert,,,,
mac-43-1-1,mac-43-1,je,43-1,false,expert,,,,
kui-43-1-1,kui-43-1,i,43-1,false,expert,,,,
kax-43-1-1,kax-43-1,jo,43-1,false,expert,,,,
kar-43-1-1,kar-43-1,je,43-1,false,expert,,,,
ing-43-1-1,ing-43-1,jə,43-1,false,expert,,,,
ikp-43-1-1,ikp-43-1,e,43-1,false,expert,,,,
hix-43-1-1,hix-43-1,jo,43-1,false,expert,,,,
car-43-1-1,car-43-1,jerɨ,43-1,false,expert,,,,
bak-43-1-1,bak-43-1,e,43-1,false,expert,,,,
ara-43-1-1,ara-43-1,e,43-1,false,expert,,,,
apa-43-1-1,apa-43-1,ze,43-1,false,expert,,,,
aku-43-1-1,aku-43-1,je,43-1,false,expert,,,,
yab-44-1-1,yab-44-1,nu,44-1,false,expert,,,,
wmr-44-1-1,wmr-44-1,nɨ,44-1,false,expert,,,,
way-44-1-1,way-44-1,nu,44-1,false,expert,,,,
wai-44-1-1,wai-44-1,ɲu,44-1,false,expert,,,,
tri-44-1-1,tri-44-1,nore,44-1,false,expert,,,,
tam-44-1-1,tam-44-1,nu,44-1,false,expert,,,,
pan-44-1-1,pan-44-1,iɲo,44-1,false,expert,,,,
map-44-1-1,map-44-1,nu,44-1,false,expert,,,,
mak-44-1-1,mak-44-1,ɲuu,44-1,false,expert,,,,
mac-44-1-1,mac-44-1,nu,44-1,false,expert,,,,
kui-44-1-1,kui-44-1,ŋu,44-1,false,expert,,,,
kax-44-1-1,kax-44-1,nu,44-1,false,expert,,,,
kar-44-1-1,kar-44-1,nu,44-1,false,expert,,,,
ikp-44-1-1,ikp-44-1,lu,44-1,false,expert,,,,
hix-44-1-1,hix-44-1,ɲu,44-1,false,expert,,,,
bak-44-1-1,bak-44-1,lu,44-1,false,expert,,,,
ara-44-1-1,ara-44-1,lu,44-1,false,expert,,,,
apa-44-1-1,apa-44-1,nu,44-1,false,expert,,,,
aku-44-1-1,aku-44-1,nore,44-1,false,expert,,,,
pem-44-1-1,pem-44-1,janito,44-2,false,expert,,,,
ing-44-1-1,ing-44-1,ani,44-2,false,expert,,,,
yuk-44-1-1,yuk-44-1,konatre,44-3,false,expert,,,,
car-44-1-1,car-44-1,iɲiko,44-4,false,expert,,,,
yab-45-1-1,yab-45-1,poihpə,45-1,false,expert,,,,
pem-45-1-1,pem-45-1,piʔpə,45-1,false,expert,,,,
pan-45-1-1,pan-45-1,pu,45-1,false,expert,,,,
mac-45-1-1,mac-45-1,puʔpɨ,45-1,false,expert,,,,
aka-45-1-1,aka-45-1,iʔta piʔpɨ,45-1,false,expert,,,,
tri-45-1-1,tri-45-1,roi,45-2,false,expert,,,,
ikp-45-1-1,ikp-45-1,pro,45-2,false,expert,,,,
ara-45-1-1,ara-45-1,amoe,45-3,false,expert,,,,
car-45-1-1,car-45-1,hamosairi,45-4,false,expert,,,,
hix-45-1-1,hix-45-1,hroʃo,45-5,false,expert,,,,
kax-45-1-1,kax-45-1,jamot͡ʃikire,45-6,false,expert,,,,
wai-45-1-1,wai-45-1,amoʃoʃo,45-7,false,expert,,,,
kar-45-1-1,kar-45-1,ɨʔposaikɨ,45-8,false,expert,,,,
way-45-1-1,way-45-1,hawin,45-9,false,expert,,,,
mak-45-1-1,mak-45-1,əmi,45-10,false,expert,,,,
apa-45-1-1,apa-45-1,ʃipuʔtu,45-11,false,expert,,,,
bak-45-1-1,bak-45-1,õda,45-12,false,expert,,,,
kui-45-1-1,kui-45-1,õmpi,45-13,false,expert,,,,
yuk-45-1-1,yuk-45-1,etakʃu,45-14,false,expert,,,,
map-45-1-1,map-45-1,ta,45-15,false,expert,,,,
wmr-45-1-1,wmr-45-1,bisekrɨ,45-16,false,expert,,,,
way-46-1-1,way-46-1,pupu,46-1,false,expert,,,,
tri-46-1-1,tri-46-1,hpu,46-1,false,expert,,,,
mak-46-1-1,mak-46-1,uhu,46-1,false,expert,,,,
mac-46-1-1,mac-46-1,pu,46-1,false,expert,,,,
kax-46-1-1,kax-46-1,huhu,46-1,false,expert,,,,
kar-46-1-1,kar-46-1,pupu,46-1,false,expert,,,,
ikp-46-1-1,ikp-46-1,pu,46-1,false,expert,,,,
hix-46-1-1,hix-46-1,hro,46-1,false,expert,,,,
car-46-1-1,car-46-1,huhu,46-1,false,expert,,,,
bak-46-1-1,bak-46-1,hu,46-1,false,expert,,,,
ara-46-1-1,ara-46-1,pu,46-1,false,expert,,,,
apa-46-1-1,apa-46-1,puupu,46-1,false,expert,,,,
aku-46-1-1,aku-46-1,pupu,46-1,false,expert,,,,
wai-46-1-1,wai-46-1,hta,46-2,false,expert,,,,
tam-46-1-1,tam-46-1,puita,46-2,false,expert,,,,
pem-46-1-1,pem-46-1,pɨta,46-2,false,expert,,,,
pan-46-1-1,pan-46-1,pata,46-2,false,expert,,,,
pan-46-2-1,pan-46-2,hta,46-2,false,expert,,,,
map-46-1-1,map-46-1,ta,46-2,false,expert,,,,
kui-46-1-1,kui-46-1,tapɨ,46-2,false,expert,,,,
ing-46-1-1,ing-46-1,pɨta,46-2,false,expert,,,,
ing-46-2-1,ing-46-2,ʔta,46-2,false,expert,,,,
wmr-46-1-1,wmr-46-1,se,46-3,false,expert,,,,
yuk-46-1-1,yuk-46-1,peʃe,46-4,false,expert,,,,
yab-46-1-1,yab-46-1,əstakunu,46-5,false,expert,,,,
yab-46-2-1,yab-46-2,astari,46-5,false,expert,,,,
way-47-1-1,way-47-1,əhehmu,47-1,false,expert,,,,
wai-47-1-1,wai-47-1,osokmu,47-1,false,expert,,,,
tam-47-1-1,tam-47-1,et͡ʃekimu,47-1,false,expert,,,,
pem-47-1-1,pem-47-1,esemu,47-1,false,expert,,,,
pan-47-1-1,pan-47-1,t͡ʃeʔmu,47-1,false,expert,,,,
mak-47-1-1,mak-47-1,əəʔmu,47-1,false,expert,,,,
mac-47-1-1,mac-47-1,jeseʔmo,47-1,false,expert,,,,
kax-47-1-1,kax-47-1,sokmu,47-1,false,expert,,,,
kar-47-1-1,kar-47-1,okuna,47-1,false,expert,,,,
ing-47-1-1,ing-47-1,eseʔmu,47-1,false,expert,,,,
hix-47-1-1,hix-47-1,esokna,47-1,false,expert,,,,
bak-47-1-1,bak-47-1,ezẽũ,47-1,false,expert,,,,
ara-47-1-1,ara-47-1,edegum,47-1,false,expert,,,,
apa-47-1-1,apa-47-1,sekumu,47-1,false,expert,,,,
tri-47-1-1,tri-47-1,wereena,47-2,false,expert,,,,
aku-47-1-1,aku-47-1,ereʔnaa,47-2,false,expert,,,,
aku-47-2-1,aku-47-2,ereʔna,47-2,false,expert,,,,
aku-47-3-1,aku-47-3,erehema,47-2,false,expert,,,,
car-47-1-1,car-47-1,esenarɨ,47-3,false,expert,,,,
ikp-47-1-1,ikp-47-1,pjagumi,47-4,false,expert,,,,
wmr-47-1-1,wmr-47-1,ɨse dɨkrɨ,47-5,false,expert,,,,
kui-47-1-1,kui-47-1,iɣipaŋa,47-6,false,expert,,,,
yab-47-1-1,yab-47-1,t͡ʃikimura,47-7,false,expert,,,,
yuk-47-1-1,yuk-47-1,emekre,47-8,false,expert,,,,
map-47-1-1,map-47-1,pore,47-9,false,expert,,,,
yuk-48-1-1,yuk-48-1,ema,48-1,false,expert,,,,
wmr-48-1-1,wmr-48-1,amɨɨ,48-1,false,expert,,,,
tri-48-1-1,tri-48-1,enja,48-1,false,expert,,,,
tam-48-1-1,tam-48-1,amɲa,48-1,false,expert,,,,
pem-48-1-1,pem-48-1,jenna,48-1,false,expert,,,,
pan-48-1-1,pan-48-1,eɲa,48-1,false,expert,,,,
mac-48-1-1,mac-48-1,enja,48-1,false,expert,,,,
kui-48-1-1,kui-48-1,iɲatɨ,48-1,false,expert,,,,
kar-48-1-1,kar-48-1,aina,48-1,false,expert,,,,
ing-48-1-1,ing-48-1,mijaʔ,48-1,false,expert,,,,
ikp-48-1-1,ikp-48-1,mja,48-1,false,expert,,,,
car-48-1-1,car-48-1,əɲa,48-1,false,expert,,,,
bak-48-1-1,bak-48-1,ema,48-1,false,expert,,,,
ara-48-1-1,ara-48-1,emia,48-1,false,expert,,,,
apa-48-1-1,apa-48-1,oma,48-1,false,expert,,,,
apa-48-2-1,apa-48-2,ema,48-1,false,expert,,,,
aku-48-1-1,aku-48-1,enja,48-1,false,expert,,,,
way-48-1-1,way-48-1,amo,48-2,false,expert,,,,
wai-48-1-1,wai-48-1,amo,48-2,false,expert,,,,
mak-48-1-1,mak-48-1,amoo,48-2,false,expert,,,,
kax-48-1-1,kax-48-1,amo,48-2,false,expert,,,,
hix-48-1-1,hix-48-1,amo,48-2,false,expert,,,,
yab-48-1-1,yab-48-1,jemekunu,48-3,false,expert,,,,
map-48-1-1,map-48-1,jemekunu,48-3,false,expert,,,,
tri-49-1-1,tri-49-1,waku,49-1,false,expert,,,,
car-49-1-1,car-49-1,wakuru,49-1,false,expert,,,,
apa-49-1-1,apa-49-1,waku,49-1,false,expert,,,,
aku-49-1-1,aku-49-1,waaku,49-1,false,expert,,,,
tam-49-1-1,tam-49-1,weni,49-2,false,expert,,,,
mak-49-1-1,mak-49-1,wenɨ,49-2,false,expert,,,,
wmr-49-1-1,wmr-49-1,wepɨ,49-3,false,expert,,,,
way-49-1-1,way-49-1,wetepu,49-3,false,expert,,,,
wai-49-1-1,wai-49-1,wetho,49-3,false,expert,,,,
kui-49-1-1,kui-49-1,tehu,49-3,false,expert,,,,
kax-49-1-1,kax-49-1,wetuhu,49-3,false,expert,,,,
bak-49-1-1,bak-49-1,dəhu,49-3,false,expert,,,,
yuk-49-1-1,yuk-49-1,pose,49-4,false,expert,,,,
yab-49-1-1,yab-49-1,posetti,49-4,false,expert,,,,
map-49-1-1,map-49-1,poetɨ,49-4,false,expert,,,,
kar-49-1-1,kar-49-1,pose,49-4,false,expert,,,,
hix-49-1-1,hix-49-1,hoso,49-4,false,expert,,,,
mac-49-1-1,mac-49-1,roʔta,49-5,false,expert,,,,
ing-49-1-1,ing-49-1,rota,49-5,false,expert,,,,
ikp-49-1-1,ikp-49-1,emin,49-6,false,expert,,,,
ara-49-1-1,ara-49-1,imin,49-6,false,expert,,,,
pem-49-1-1,pem-49-1,jewan,49-7,false,expert,,,,
pan-49-1-1,pan-49-1,juwe,49-8,false,expert,,,,
yuk-50-1-1,yuk-50-1,pɨmɨ,50-1,false,expert,,,,
wmr-50-1-1,wmr-50-1,pɨmɨ,50-1,false,expert,,,,
way-50-1-1,way-50-1,pɨmɨ,50-1,false,expert,,,,
wai-50-1-1,wai-50-1,ɸɨmɨ,50-1,false,expert,,,,
tri-50-1-1,tri-50-1,hpɨmɨ,50-1,false,expert,,,,
tam-50-1-1,tam-50-1,pume,50-1,false,expert,,,,
pem-50-1-1,pem-50-1,pumɨ,50-1,false,expert,,,,
pan-50-1-1,pan-50-1,pɨmɨ,50-1,false,expert,,,,
mak-50-1-1,mak-50-1,hɨmɨ,50-1,false,expert,,,,
mac-50-1-1,mac-50-1,ʔmɨ,50-1,false,expert,,,,
kax-50-1-1,kax-50-1,ehɨmɨ,50-1,false,expert,,,,
kar-50-1-1,kar-50-1,pɨmɨ,50-1,false,expert,,,,
ing-50-1-1,ing-50-1,pɨmɨ,50-1,false,expert,,,,
hix-50-1-1,hix-50-1,hmɨ,50-1,false,expert,,,,
car-50-1-1,car-50-1,ihɨmɨrɨ,50-1,false,expert,,,,
bak-50-1-1,bak-50-1,wɨmɨ,50-1,false,expert,,,,
apa-50-1-1,apa-50-1,pɨmɨ,50-1,false,expert,,,,
aku-50-1-1,aku-50-1,pɨʔmɨ,50-1,false,expert,,,,
yab-50-1-1,yab-50-1,warokərəni,50-2,false,expert,,,,
map-50-1-1,map-50-1,warə,50-2,false,expert,,,,
ikp-50-1-1,ikp-50-1,eremp,50-3,false,expert,,,,
ara-50-1-1,ara-50-1,demt͡ʃitpɨ,50-3,false,expert,,,,
kui-50-1-1,kui-50-1,tiŋa,50-4,false,expert,,,,
yab-51-1-1,yab-51-1,matti,51-1,false,expert,,,,
wmr-51-1-1,wmr-51-1,manatɨ,51-1,false,expert,,,,
way-51-1-1,way-51-1,manatɨ,51-1,false,expert,,,,
wai-51-1-1,wai-51-1,manatɨ,51-1,false,expert,,,,
tri-51-1-1,tri-51-1,manatɨ,51-1,false,expert,,,,
tam-51-1-1,tam-51-1,mati,51-1,false,expert,,,,
pem-51-1-1,pem-51-1,manatɨ,51-1,false,expert,,,,
pan-51-1-1,pan-51-1,maʔ,51-1,false,expert,,,,
map-51-1-1,map-51-1,mati,51-1,false,expert,,,,
mac-51-1-1,mac-51-1,manaʔtɨ,51-1,false,expert,,,,
kui-51-1-1,kui-51-1,aŋatɨ,51-1,false,expert,,,,
kar-51-1-1,kar-51-1,manaʔta,51-1,false,expert,,,,
ing-51-1-1,ing-51-1,manat,51-1,false,expert,,,,
ikp-51-1-1,ikp-51-1,maŋat,51-1,false,expert,,,,
hix-51-1-1,hix-51-1,manatɨ,51-1,false,expert,,,,
car-51-1-1,car-51-1,manati,51-1,false,expert,,,,
bak-51-1-1,bak-51-1,wãrɨ,51-1,false,expert,,,,
ara-51-1-1,ara-51-1,maŋa,51-1,false,expert,,,,
apa-51-1-1,apa-51-1,manatɨ,51-1,false,expert,,,,
aku-51-1-1,aku-51-1,manatɨ,51-1,false,expert,,,,
mak-51-1-1,mak-51-1,ʔrohɨ,51-2,false,expert,,,,
kax-51-1-1,kax-51-1,pɨrohu,51-2,false,expert,,,,
yuk-51-1-1,yuk-51-1,ʃeʃe,51-3,false,expert,,,,
yab-52-1-1,yab-52-1,jawaani,52-1,false,expert,,,,
way-52-1-1,way-52-1,ewanə,52-1,false,expert,,,,
wai-52-1-1,wai-52-1,ewan,52-1,false,expert,,,,
tri-52-1-1,tri-52-1,ewanə,52-1,false,expert,,,,
tam-52-1-1,tam-52-1,awani,52-1,false,expert,,,,
pem-52-1-1,pem-52-1,jewan,52-1,false,expert,,,,
pan-52-1-1,pan-52-1,awa,52-1,false,expert,,,,
mak-52-1-1,mak-52-1,əwanɨ,52-1,false,expert,,,,
mac-52-1-1,mac-52-1,ewan,52-1,false,expert,,,,
hix-52-1-1,hix-52-1,ewa,52-1,false,expert,,,,
apa-52-1-1,apa-52-1,oano,52-1,false,expert,,,,
aku-52-1-1,aku-52-1,ewaaʔne,52-1,false,expert,,,,
aka-52-1-1,aka-52-1,ewan,52-1,false,expert,,,,
yuk-52-1-1,yuk-52-1,watru,52-2,false,expert,,,,
bak-52-1-1,bak-52-1,ãgahu,52-3,false,expert,,,,
kui-52-1-1,kui-52-1,noho,52-4,false,expert,,,,
ikp-52-1-1,ikp-52-1,wɨn momt͡ʃi,52-5,false,expert,,,,
ara-52-1-1,ara-52-1,orebu,52-6,false,expert,,,,
kar-52-1-1,kar-52-1,turu,52-7,false,expert,,,,
wmr-52-1-1,wmr-52-1,ba,52-8,false,expert,,,,
kax-52-1-1,kax-52-1,toho,52-9,false,expert,,,,
car-52-1-1,car-52-1,eremorohe,52-10,false,expert,,,,
map-52-1-1,map-52-1,nəni,52-11,false,expert,,,,
yuk-53-1-1,yuk-53-1,ore,53-1,false,expert,,,,
yab-53-1-1,yab-53-1,ere,53-1,false,expert,,,,
wmr-53-1-1,wmr-53-1,are ba,53-1,false,expert,,,,
way-53-1-1,way-53-1,əre,53-1,false,expert,,,,
wai-53-1-1,wai-53-1,ere,53-1,false,expert,,,,
tri-53-1-1,tri-53-1,ere,53-1,false,expert,,,,
tam-53-1-1,tam-53-1,ere,53-1,false,expert,,,,
pem-53-1-1,pem-53-1,ere,53-1,false,expert,,,,
map-53-1-1,map-53-1,ere,53-1,false,expert,,,,
mak-53-1-1,mak-53-1,t͡ʃəəre,53-1,false,expert,,,,
mac-53-1-1,mac-53-1,ere,53-1,false,expert,,,,
kax-53-1-1,kax-53-1,eretpɨ,53-1,false,expert,,,,
kar-53-1-1,kar-53-1,ore,53-1,false,expert,,,,
aka-53-1-1,aka-53-1,ere,53-1,false,expert,,,,
ikp-53-1-1,ikp-53-1,ere,53-1,false,expert,,,,
hix-53-1-1,hix-53-1,erʲe,53-1,false,expert,,,,
car-53-1-1,car-53-1,ererɨ,53-1,false,expert,,,,
bak-53-1-1,bak-53-1,ere,53-1,false,expert,,,,
ara-53-1-1,ara-53-1,ere,53-1,false,expert,,,,
apa-53-1-1,apa-53-1,ore,53-1,false,expert,,,,
apa-53-2-1,apa-53-2,ere,53-1,false,expert,,,,
aku-53-1-1,aku-53-1,əre,53-1,false,expert,,,,
pan-53-1-1,pan-53-1,inkeɲ,53-2,false,expert,,,,
kui-53-1-1,kui-53-1,tilu,53-3,false,expert,,,,
wmr-54-1-1,wmr-54-1,ee,54-1,false,expert,,,,
way-54-1-1,way-54-1,ərɨ,54-1,false,expert,,,,
wai-54-1-1,wai-54-1,eri,54-1,false,expert,,,,
tri-54-1-1,tri-54-1,enɨrɨ,54-1,false,expert,,,,
tam-54-1-1,tam-54-1,eni,54-1,false,expert,,,,
