ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
wmr-50-1,,wmr,50,pɨmɨ,pɨmɨ,p ɨ m ɨ,,hill1994waimiri[8],,,^ p ɨ m ɨ $,default
way-50-1,,way,50,pɨmɨ,pɨmɨ,p ɨ m ɨ,,wayanatavares2005[38],,,^ p ɨ m ɨ $,default
wai-50-1,,wai,50,ɸɨmɨ,ɸɨmɨ,<<ɸ>> ɨ m ɨ,,hawkins2015dictionary,,,^ <ɸ> ɨ m ɨ $,default
tri-50-1,,tri,50,hpɨmɨ,hpɨmɨ,<<h>> p ɨ m ɨ,,meira2005southern[181],,,^ <h> p ɨ m ɨ $,default
tam-50-1,,tam,50,pume,pume,p u m e,,gilij1782saggio[387],,,^ p u m e $,default
pem-50-1,,pem,50,pumɨ,pumɨ,p u m ɨ,,swiggers2010gramatica[130],,,^ p u m ɨ $,default
pan-50-1,,pan,50,pɨmɨ,pɨmɨ,p ɨ m ɨ,,price2015dictionary,,,^ p ɨ m ɨ $,default
mak-50-1,,mak,50,hɨmɨ,hɨmɨ,<<h>> ɨ m ɨ,,maquiritaricaceres2011[442],,,^ <h> ɨ m ɨ $,default
mac-50-1,,mac,50,ʔmɨ,ʔmɨ,ʔ m ɨ,,abbott2015dictionary,,,^ ʔ m ɨ $,default
kax-50-1,,kax,50,ehɨmɨ,ehɨmɨ,e <<h>> ɨ m ɨ,,,,,^ e <h> ɨ m ɨ $,default
kar-50-1,,kar,50,pɨmɨ,pɨmɨ,p ɨ m ɨ,,courtz2008carib[355],,,^ p ɨ m ɨ $,default
ing-50-1,,ing,50,pɨmɨ,pɨmɨ,p ɨ m ɨ,,cruz2005fonologia[176],,,^ p ɨ m ɨ $,default
hix-50-1,,hix,50,hmɨ,hmɨ,<<h>> m ɨ,,meira2005southern[181],,,^ <h> m ɨ $,default
car-50-1,,car,50,ihɨmɨrɨ,ihɨmɨrɨ,i <<h>> ɨ m ɨ r ɨ,,robayo2000avance[179],,,^ i <h> ɨ m ɨ r ɨ $,default
bak-50-1,,bak,50,wɨmɨ,wɨmɨ,w ɨ m ɨ,,meira2005southern[181],,,^ w ɨ m ɨ $,default
apa-50-1,,apa,50,pɨmɨ,pɨmɨ,p ɨ m ɨ,,camargo2002lexico[125],,,^ p ɨ m ɨ $,default
aku-50-1,,aku,50,pɨʔmɨ,pɨʔmɨ,p ɨ ʔ m ɨ,,meira1998proto[178],,,^ p ɨ ʔ m ɨ $,default
yab-50-1,,yab,50,warokərəni,warokərəni,w a r o k <<ə>> r <<ə>> n i,,mendez1959yawarana[69],,,^ w a r o k <ə> r <ə> n i $,default
map-50-1,,map,50,warə,warə,w a r <<ə>>,,muller1975mapoyo[59],,,^ w a r <ə> $,default
ikp-50-1,,ikp,50,eremp,eremp,e r e m p,,alves2013verbo[187],,,^ e r e m p $,default
ara-50-1,,ara,50,demt͡ʃitpɨ,demt͡ʃitpɨ,<<d>> e m t <<͡>> <<ʃ>> i t p ɨ,,desouza2010arara[89],,,^ <d> e m t <͡> <ʃ> i t p ɨ $,default
kui-50-1,,kui,50,tiŋa,tiŋa,t i <<ŋ>> a,,meira2005southern[181],,,^ t i <ŋ> a $,default
yab-51-1,,yab,51,matti,matti,m a t t i,,mendez1959yawarana[67],,,^ m a t t i $,default
wmr-51-1,,wmr,51,manatɨ,manatɨ,m a n a t ɨ,,,,,^ m a n a t ɨ $,default
way-51-1,,way,51,manatɨ,manatɨ,m a n a t ɨ,,,,,^ m a n a t ɨ $,default
wai-51-1,,wai,51,manatɨ,manatɨ,m a n a t ɨ,,hawkins2015dictionary,,,^ m a n a t ɨ $,default
tri-51-1,,tri,51,manatɨ,manatɨ,m a n a t ɨ,,meira2005southern[181],,,^ m a n a t ɨ $,default
tam-51-1,,tam,51,mati,mati,m a t i,,gilij1782saggio[387],,,^ m a t i $,default
pem-51-1,,pem,51,manati,manati,m a n a t i,,,,,^ m a n a t i $,default
pan-51-1,,pan,51,maʔ,maʔ,m a ʔ,,meira2005southern[181],,,^ m a ʔ $,default
map-51-1,,map,51,mati,mati,m a t i,,muller1975mapoyo[61],,,^ m a t i $,default
mac-51-1,,mac,51,manaʔtɨ,manaʔtɨ,m a n a ʔ t ɨ,,meira2005southern[181],,,^ m a n a ʔ t ɨ $,default
kui-51-1,,kui,51,aŋatɨ,aŋatɨ,a <<ŋ>> a t ɨ,,meira2005southern[181],,,^ a <ŋ> a t ɨ $,default
kar-51-1,,kar,51,manaʔta,manaʔta,m a n a ʔ t a,,courtz2008carib[312],,,^ m a n a ʔ t a $,default
ing-51-1,,ing,51,manak,manak,m a n a k,,,,,^ m a n a k $,default
ikp-51-1,,ikp,51,maŋat,maŋat,m a <<ŋ>> a t,,meira2005southern[181],,,^ m a <ŋ> a t $,default
hix-51-1,,hix,51,manatɨ,manatɨ,m a n a t ɨ,,meira2005southern[181],,,^ m a n a t ɨ $,default
car-51-1,,car,51,manati,manati,m a n a t i,,huber1992vocabulario[15],,,^ m a n a t i $,default
bak-51-1,,bak,51,wãrɨ,wãrɨ,w <<ã>> r ɨ,,meira2005southern[181],,,^ w <ã> r ɨ $,default
ara-51-1,,ara,51,maŋa,maŋa,m a <<ŋ>> a,,desouza2010arara[41],,,^ m a <ŋ> a $,default
apa-51-1,,apa,51,manatɨ,manatɨ,m a n a t ɨ,,camargo2002lexico[59],,,^ m a n a t ɨ $,default
aku-51-1,,aku,51,manatɨ,manatɨ,m a n a t ɨ,,meira1998proto[166],,,^ m a n a t ɨ $,default
mak-51-1,,mak,51,ʔrohɨ,ʔrohɨ,ʔ r o <<h>> ɨ,,hall2015dictionary,,,^ ʔ r o <h> ɨ $,default
kax-51-1,,kax,51,pɨrohu,pɨrohu,p ɨ r o <<h>> u,,schuring2018kaxuyana[69],,,^ p ɨ r o <h> u $,default
yuk-51-1,,yuk,51,ʃeʃe,ʃeʃe,<<ʃ>> e <<ʃ>> e,,meira2005southern[181],,,^ <ʃ> e <ʃ> e $,default
yab-52-1,,yab,52,jawaani,jawaani,j a w a a n i,,mendez1959yawarana[66],,,^ j a w a a n i $,default
way-52-1,,way,52,ewanə,ewanə,e w a n <<ə>>,,wayanatavares2005[232],,,^ e w a n <ə> $,default
wai-52-1,,wai,52,ewan,ewan,e w a n,,waiwaihawkins1998[124],,,^ e w a n $,default
tri-52-1,,tri,52,ewanə,ewanə,e w a n <<ə>>,,meira2005southern[181],,,^ e w a n <ə> $,default
tam-52-1,,tam,52,awani,awani,a w a n i,,gilij1782saggio[386],,,^ a w a n i $,default
pem-52-1,,pem,52,ewan,ewan,e w a n,,pemondearmellada1994[27],,,^ e w a n $,default
pan-52-1,,pan,52,awa,awa,a w a,,price2015dictionary,,,^ a w a $,default
mak-52-1,,mak,52,əwanɨ,əwanɨ,<<ə>> w a n ɨ,,maquiritaricaceres2011[449],,,^ <ə> w a n ɨ $,default
mac-52-1,,mac,52,ewan,ewan,e w a n,,abbott2015dictionary,,,^ e w a n $,default
hix-52-1,,hix,52,ewa,ewa,e w a,,hixkaryanaderby1985[200],,,^ e w a $,default
apa-52-1,,apa,52,oano,oano,o a n o,,camargo2002lexico[111],,,^ o a n o $,default
aku-52-1,,aku,52,ewaaʔne,ewaaʔne,e w a a ʔ n e,,meira1998proto[173],,,^ e w a a ʔ n e $,default
aka-52-1,,aka,52,ewan,ewan,e w a n,,akawaiocaesar2003[581],,,^ e w a n $,default
yuk-52-1,,yuk,52,watru,watru,w a t r u,,meira2005southern[181],,,^ w a t r u $,default
bak-52-1,,bak,52,ãgahu,ãgahu,<<ã>> <<g>> a <<h>> u,,meira2005southern[181],,,^ <ã> <g> a <h> u $,default
kui-52-1,,kui,52,noho,noho,n o <<h>> o,,meira2005southern[181],,,^ n o <h> o $,default
ikp-52-1,,ikp,52,wɨn momt͡ʃi,wɨn momt͡ʃi,w ɨ n + m o m t <<͡>> <<ʃ>> i,,ikpengpacheco2001[278],,,^ w ɨ n + m o m t <͡> <ʃ> i $,default
ara-52-1,,ara,52,orebu,orebu,o r e <<b>> u,,desouza2010arara[50],,,^ o r e <b> u $,default
kar-52-1,,kar,52,turu,turu,t u r u,,courtz2008carib[58],,,^ t u r u $,default
wmr-52-1,,wmr,52,ba,ba,<<b>> a,,hill1994waimiri[9],,,^ <b> a $,default
kax-52-1,,kax,52,toho,toho,t o <<h>> o,,,,,^ t o <h> o $,default
car-52-1,,car,52,eremorohe,eremorohe,e r e m o r o <<h>> e,,robayo2000avance[178],,,^ e r e m o r o <h> e $,default
map-52-1,,map,52,nəni,nəni,n <<ə>> n i,,muller1975mapoyo[61],,,^ n <ə> n i $,default
yuk-53-1,,yuk,53,ore,ore,o r e,,meira2005southern[181],,,^ o r e $,default
yab-53-1,,yab,53,ere,ere,e r e,,mendez1959yawarana[67],,,^ e r e $,default
wmr-53-1,,wmr,53,are ba,are ba,a r e + <<b>> a,,bruno1996dictionary[29],,,^ a r e + <b> a $,default
way-53-1,,way,53,əre,əre,<<ə>> r e,,,,,^ <ə> r e $,default
wai-53-1,,wai,53,ere,ere,e r e,,hawkins2015dictionary,,,^ e r e $,default
tri-53-1,,tri,53,ere,ere,e r e,,meira2005southern[181],,,^ e r e $,default
tam-53-1,,tam,53,ere,ere,e r e,,gilij1782saggio[386],,,^ e r e $,default
pem-53-1,,pem,53,ererɨpɨ,ererɨpɨ,e r e r ɨ p ɨ,,,,,^ e r e r ɨ p ɨ $,default
map-53-1,,map,53,ere,ere,e r e,,muller1975mapoyo[61],,,^ e r e $,default
mak-53-1,,mak,53,t͡ʃəəre,t͡ʃəəre,t <<͡>> <<ʃ>> <<ə>> <<ə>> r e,,maquiritarihall1988[387],,,^ t <͡> <ʃ> <ə> <ə> r e $,default
mac-53-1,,mac,53,ere,ere,e r e,,meira2005southern[181],,,^ e r e $,default
kax-53-1,,kax,53,eretpɨ,eretpɨ,e r e t p ɨ,,,,,^ e r e t p ɨ $,default
kar-53-1,,kar,53,ore,ore,o r e,,courtz2008carib[331],,,^ o r e $,default
ing-53-1,,ing,53,ere,ere,e r e,,,,,^ e r e $,default
ikp-53-1,,ikp,53,ere,ere,e r e,,meira2005southern[181],,,^ e r e $,default
hix-53-1,,hix,53,erʲe,erʲe,e r <<ʲ>> e,,meira2005southern[181],,,^ e r <ʲ> e $,default
car-53-1,,car,53,ererɨ,ererɨ,e r e r ɨ,,robayo2000avance[179],,,^ e r e r ɨ $,default
bak-53-1,,bak,53,ere,ere,e r e,,meira2005southern[181],,,^ e r e $,default
ara-53-1,,ara,53,ere,ere,e r e,,desouza2010arara[35],,,^ e r e $,default
apa-53-1,,apa,53,ore; ere,ore,o r e,,camargo2002lexico[69],,,^ o r e $,default
apa-53-2,,apa,53,ore; ere,ere,e r e,,camargo2002lexico[69],,,^ e r e $,default
aku-53-1,,aku,53,əre,əre,<<ə>> r e,,meira1998proto[177],,,^ <ə> r e $,default
pan-53-1,,pan,53,inkeɲ,inkeɲ,i n k e <<ɲ>>,,meira2005southern[181],,,^ i n k e <ɲ> $,default
kui-53-1,,kui,53,tilu,tilu,t i <<l>> u,,meira2005southern[181],,,^ t i <l> u $,default
wmr-54-1,,wmr,54,ee,ee,e e,,,,,^ e e $,default
way-54-1,,way,54,erɨ,erɨ,e r ɨ,,,,,^ e r ɨ $,default
wai-54-1,,wai,54,eri,eri,e r i,,hawkins2015dictionary,,,^ e r i $,default
tri-54-1,,tri,54,enɨrɨ,enɨrɨ,e n ɨ r ɨ,,meira2005southern[182],,,^ e n ɨ r ɨ $,default
tam-54-1,,tam,54,eni,eni,e n i,,gilij1781saggio[297],,,^ e n i $,default
pem-54-1,,pem,54,eni,eni,e n i,,swiggers2010gramatica[124],,,^ e n i $,default
pan-54-1,,pan,54,eni,eni,e n i,,meira2005southern[182],,,^ e n i $,default
map-54-1,,map,54,eni,eni,e n i,,muller1975mapoyo[73],,,^ e n i $,default
mac-54-1,,mac,54,enɨrɨ,enɨrɨ,e n ɨ r ɨ,,meira2005southern[182],,,^ e n ɨ r ɨ $,default
kui-54-1,,kui,54,ili,ili,i <<l>> i,,,,,^ i <l> i $,default
kax-54-1,,kax,54,onɨ,onɨ,o n ɨ,,,,,^ o n ɨ $,default
kar-54-1,,kar,54,enɨrɨ,enɨrɨ,e n ɨ r ɨ,,courtz2008carib[263],,,^ e n ɨ r ɨ $,default
ing-54-1,,ing,54,ensi,ensi,e n s i,,,,,^ e n s i $,default
ikp-54-1,,ikp,54,eŋgrɨ,eŋgrɨ,e <<ŋ>> <<g>> r ɨ,,meira2005southern[182],,,^ e <ŋ> <g> r ɨ $,default
hix-54-1,,hix,54,en,en,e n,,meira2005southern[182],,,^ e n $,default
car-54-1,,car,54,enɨ,enɨ,e n ɨ,,robayo2000avance[178],,,^ e n ɨ $,default
bak-54-1,,bak,54,enɨ,enɨ,e n ɨ,,meira2005southern[182],,,^ e n ɨ $,default
ara-54-1,,ara,54,eŋrɨ,eŋrɨ,e <<ŋ>> r ɨ,,alves2017arara[121],,,^ e <ŋ> r ɨ $,default
apa-54-1,,apa,54,enɨ,enɨ,e n ɨ,,koehn1995apalai[12],,,^ e n ɨ $,default
aku-54-1,,aku,54,enɨ,enɨ,e n ɨ,,meira1998proto[169],,,^ e n ɨ $,default
yab-54-1,,yab,54,ənə,ənə,<<ə>> n <<ə>>,,mendez1959yawarana[68],,,^ <ə> n <ə> $,default
mak-54-1,,mak,54,enku,enku,e n k u,,hall2015dictionary,,,^ e n k u $,default
yuk-54-1,,yuk,54,enape,enape,e n a p e,,meira2005southern[182],,,^ e n a p e $,default
yuk-55-1,,yuk,55,enape,enape,e n a p e,,meira2005southern[182],,,^ e n a p e $,default
wmr-55-1,,wmr,55,inɨ,inɨ,i n ɨ,,bruno1996dictionary[20],,,^ i n ɨ $,default
tam-55-1,,tam,55,anapu,anapu,a n a p u,,gilij1782saggio[150],,,^ a n a p u $,default
kar-55-1,,kar,55,enapɨ,enapɨ,e n a p ɨ,,courtz2008carib[259],,,^ e n a p ɨ $,default
bak-55-1,,bak,55,ə̃ɨ̃,ə̃ɨ̃,<<ə>> <<̃>> ɨ <<̃>>,,meira2005southern[182],,,^ <ə> <̃> ɨ <̃> $,default
pem-55-1,,pem,55,entaʔna,entaʔna,e n t a ʔ n a,,swiggers2010gramatica[192],,,^ e n t a ʔ n a $,default
aka-55-1,,aka,55,entaʔna,entaʔna,e n t a ʔ n a,,akawaiocaesar2003[561],,,^ e n t a ʔ n a $,default
tri-55-1,,tri,55,əewetɨ,əewetɨ,<<ə>> e w e t ɨ,,meira2005southern[182],,,^ <ə> e w e t ɨ $,default
aku-55-1,,aku,55,əewetɨ,əewetɨ,<<ə>> e w e t ɨ,,gildea1994akuriyo,,,^ <ə> e w e t ɨ $,default
way-55-1,,way,55,ətuku,ətuku,<<ə>> t u k u,,wayanatavares2005[227],,,^ <ə> t u k u $,default
kax-55-1,,kax,55,otku,otku,o t k u,,,,,^ o t k u $,default
apa-55-1,,apa,55,otuʔ,otuʔ,o t u ʔ,,camargo2002lexico[110],,,^ o t u ʔ $,default
hix-55-1,,hix,55,emtakma,emtakma,e m t a k m a,,hixkaryanaderby1985[177],,,^ e m t a k m a $,default
mac-55-1,,mac,55,entamoʔka,entamoʔka,e n t a m o ʔ k a,,abbott2015dictionary,,,^ e n t a m o ʔ k a $,default
ikp-55-1,,ikp,55,ot͡ʃimtagrike,ot͡ʃimtagrike,o t <<͡>> <<ʃ>> i m t a <<g>> r i k e,,ikpengpacheco2001[89],,,^ o t <͡> <ʃ> i m t a <g> r i k e $,default
ara-55-1,,ara,55,ot͡ʃimtabriŋe,ot͡ʃimtabriŋe,o t <<͡>> <<ʃ>> i m t a <<b>> r i <<ŋ>> e,,alves2017arara[153],,,^ o t <͡> <ʃ> i m t a <b> r i <ŋ> e $,default
kui-55-1,,kui,55,iɲãmpa,iɲãmpa,i <<ɲ>> <<ã>> m p a,,meira2005southern[182],,,^ i <ɲ> <ã> m p a $,default
pan-55-1,,pan,55,onpa,onpa,o n p a,,panarepayne2013[99],,,^ o n p a $,default
wai-55-1,,wai,55,es-resma,es-resma,e s <<->> r e s m a,,hawkins2015dictionary,,,^ e s <-> r e s m a $,default
yab-55-1,,yab,55,ərserəma,ərserəma,<<ə>> r s e r <<ə>> m a,,mendez1959yawarana[71],,,^ <ə> r s e r <ə> m a $,default
mak-55-1,,mak,55,əəwasint͡ʃə,əəwasint͡ʃə,<<ə>> <<ə>> w a s i n t <<͡>> <<ʃ>> <<ə>>,,maquiritaricaceres2011[449],,,^ <ə> <ə> w a s i n t <͡> <ʃ> <ə> $,default
car-55-1,,car,55,eserehatə,eserehatə,e s e r e <<h>> a t <<ə>>,,robayo2000avance[178],,,^ e s e r e <h> a t <ə> $,default
map-55-1,,map,55,waʔtə,waʔtə,w a ʔ t <<ə>>,,muller1975mapoyo[73],,,^ w a ʔ t <ə> $,default
yuk-56-1,,yuk,56,eseka,eseka,e s e k a,,meira2005southern[182],,,^ e s e k a $,default
yab-56-1,,yab,56,jat͡ʃikari,jat͡ʃikari,j a t <<͡>> <<ʃ>> i k a r i,,mendez1959yawarana[70],,,^ j a t <͡> <ʃ> i k a r i $,default
wmr-56-1,,wmr,56,iki,iki,i k i,,waimiribruno2003[154],,,^ i k i $,default
way-56-1,,way,56,ə,ə,<<ə>>,,wayanatavares2005[254],,,^ <ə> $,default
wai-56-1,,wai,56,eska,eska,e s k a,,hawkins2015dictionary,,,^ e s k a $,default
tri-56-1,,tri,56,eeka,eeka,e e k a,,meira2005southern[182],,,^ e e k a $,default
pem-56-1,,pem,56,eʔka,eʔka,e ʔ k a,,swiggers2010gramatica[108],,,^ e ʔ k a $,default
map-56-1,,map,56,jeeka,jeeka,j e e k a,,muller1975mapoyo[76],,,^ j e e k a $,default
mak-56-1,,mak,56,eeka,eeka,e e k a,,maquiritaricaceres2011[438],,,^ e e k a $,default
mac-56-1,,mac,56,jeʔka,jeʔka,j e ʔ k a,,abbott2015dictionary,,,^ j e ʔ k a $,default
kui-56-1,,kui,56,it͡si,it͡si,i t <<͡>> s i,,meira2005southern[182],,,^ i t <͡> s i $,default
kax-56-1,,kax,56,oska,oska,o s k a,,,,,^ o s k a $,default
kar-56-1,,kar,56,eka,eka,e k a,,courtz2008carib[251],,,^ e k a $,default
ing-56-1,,ing,56,iʔka,iʔka,i ʔ k a,,cruz2005fonologia[142],,,^ i ʔ k a $,default
hix-56-1,,hix,56,oska,oska,o s k a,,hixkaryanaderby1979[30],,,^ o s k a $,default
car-56-1,,car,56,eseka,eseka,e s e k a,,robayo2000avance[178],,,^ e s e k a $,default
bak-56-1,,bak,56,ə,ə,<<ə>>,,meira2005southern[182],,,^ <ə> $,default
apa-56-1,,apa,56,eseka,eseka,e s e k a,,camargo2002lexico[122],,,^ e s e k a $,default
pan-56-1,,pan,56,ɨnə,ɨnə,ɨ n <<ə>>,,price2015dictionary,,,^ ɨ n <ə> $,default
ikp-56-1,,ikp,56,etpore,etpore,e t p o r e,,alves2013verbo[330],,,^ e t p o r e $,default
ara-56-1,,ara,56,oŋoŋ,oŋoŋ,o <<ŋ>> o <<ŋ>>,,alves2017arara[156],,,^ o <ŋ> o <ŋ> $,default
yab-57-1,,yab,57,enə,enə,e n <<ə>>,,mendez1959yawarana[67],,,^ e n <ə> $,default
wmr-57-1,,wmr,57,ini,ini,i n i,,,,,^ i n i $,default
way-57-1,,way,57,ene,ene,e n e,,,,,^ e n e $,default
wai-57-1,,wai,57,enɨ,enɨ,e n ɨ,,hawkins2015dictionary,,,^ e n ɨ $,default
tri-57-1,,tri,57,ene,ene,e n e,,meira2005southern[182],,,^ e n e $,default
tam-57-1,,tam,57,ene,ene,e n e,,gilij1782saggio[172],,,^ e n e $,default
pan-57-1,,pan,57,eɲe,eɲe,e <<ɲ>> e,,meira2005southern[182],,,^ e <ɲ> e $,default
map-57-1,,map,57,jeni,jeni,j e n i,,muller1975mapoyo[73],,,^ j e n i $,default
mak-57-1,,mak,57,ene,ene,e n e,,hall2015dictionary,,,^ e n e $,default
kui-57-1,,kui,57,iŋi,iŋi,i <<ŋ>> i,,,,,^ i <ŋ> i $,default
kax-57-1,,kax,57,one,one,o n e,,schuring2018kaxuyana[40],,,^ o n e $,default
kar-57-1,,kar,57,ene,ene,e n e,,courtz2008carib[260],,,^ e n e $,default
ing-57-1,,ing,57,ene,ene,e n e,,,,,^ e n e $,default
ikp-57-1,,ikp,57,eneŋ,eneŋ,e n e <<ŋ>>,,meira2005southern[182],,,^ e n e <ŋ> $,default
hix-57-1,,hix,57,eɲe,eɲe,e <<ɲ>> e,,meira2005southern[182],,,^ e <ɲ> e $,default
car-57-1,,car,57,ene,ene,e n e,,robayo2000avance[179],,,^ e n e $,default
bak-57-1,,bak,57,e,e,e,,meira2005southern[182],,,^ e $,default
ara-57-1,,ara,57,eneŋ,eneŋ,e n e <<ŋ>>,,alves2017arara[56],,,^ e n e <ŋ> $,default
apa-57-1,,apa,57,ene,ene,e n e,,camargo2002lexico[40],,,^ e n e $,default
aku-57-1,,aku,57,ene,ene,e n e,,gildea1994akuriyo,,,^ e n e $,default
pem-57-1,,pem,57,ereʔma,ereʔma,e r e ʔ m a,,swiggers2010gramatica[214],,,^ e r e ʔ m a $,default
mac-57-1,,mac,57,eraʔma,eraʔma,e r a ʔ m a,,meira2005southern[182],,,^ e r a ʔ m a $,default
yuk-57-1,,yuk,57,esare,esare,e s a r e,,meira2005southern[182],,,^ e s a r e $,default
yuk-58-1,,yuk,58,eta,eta,e t a,,meira2005southern[182],,,^ e t a $,default
yab-58-1,,yab,58,eta,eta,e t a,,mendez1959yawarana[66],,,^ e t a $,default
wmr-58-1,,wmr,58,te,te,t e,,,,,^ t e $,default
tri-58-1,,tri,58,eta,eta,e t a,,meira2005southern[182],,,^ e t a $,default
tam-58-1,,tam,58,ita,ita,i t a,,gilij1782saggio[117],,,^ i t a $,default
pem-58-1,,pem,58,eta,eta,e t a,,swiggers2010gramatica[121],,,^ e t a $,default
pan-58-1,,pan,58,etja,etja,e t j a,,meira2005southern[182],,,^ e t j a $,default
map-58-1,,map,58,eta,eta,e t a,,muller1975mapoyo[73],,,^ e t a $,default
mak-58-1,,mak,58,eta,eta,e t a,,maquiritaricaceres2011[439],,,^ e t a $,default
mac-58-1,,mac,58,eta,eta,e t a,,meira2005southern[182],,,^ e t a $,default
kui-58-1,,kui,58,ta,ta,t a,,,,,^ t a $,default
kax-58-1,,kax,58,eta,eta,e t a,,,,,^ e t a $,default
kar-58-1,,kar,58,eta,eta,e t a,,courtz2008carib[267],,,^ e t a $,default
ing-58-1,,ing,58,eta,eta,e t a,,,,,^ e t a $,default
car-58-1,,car,58,eta,eta,e t a,,robayo2000avance[178],,,^ e t a $,default
bak-58-1,,bak,58,ida,ida,i <<d>> a,,meira2005southern[182],,,^ i <d> a $,default
ikp-58-1,,ikp,58,iraŋ,iraŋ,i r a <<ŋ>>,,meira2005southern[182],,,^ i r a <ŋ> $,default
ara-58-1,,ara,58,daŋ,daŋ,<<d>> a <<ŋ>>,,alves2017arara[98],,,^ <d> a <ŋ> $,default
wai-58-1,,wai,58,enta,enta,e n t a,,hawkins2015dictionary,,,^ e n t a $,default
hix-58-1,,hix,58,eɲt͡ʃa,eɲt͡ʃa,e <<ɲ>> t <<͡>> <<ʃ>> a,,meira2005southern[182],,,^ e <ɲ> t <͡> <ʃ> a $,default
apa-58-1,,apa,58,oseta,oseta,o s e t a,,koehn1995apalai[37],,,^ o s e t a $,default
way-58-1,,way,58,panakma,panakma,p a n a k m a,,,,,^ p a n a k m a $,default
wmr-59-1,,wmr,59,pɨ,pɨ,p ɨ,,waimiribruno2003[122],,,^ p ɨ $,default
way-59-1,,way,59,potnəpɨ,potnəpɨ,p o t n <<ə>> p ɨ,,wayanatavares2005[391],,,^ p o t n <ə> p ɨ $,default
tam-59-1,,tam,59,putu,putu,p u t u,,gilij1781saggio[138],,,^ p u t u $,default
pem-59-1,,pem,59,putu,putu,p u t u,,pemondearmellada1994[22],,,^ p u t u $,default
map-59-1,,map,59,wahputu,wahputu,w a <<h>> p u t u,,muller1975mapoyo[76],,,^ w a <h> p u t u $,default
mac-59-1,,mac,59,epuʔtɨ,epuʔtɨ,e p u ʔ t ɨ,,abbott2015dictionary,,,^ e p u ʔ t ɨ $,default
kui-59-1,,kui,59,uhu,uhu,u <<h>> u,,meira2005southern[182],,,^ u <h> u $,default
ing-59-1,,ing,59,iʔtu,iʔtu,i ʔ t u,,cruz2005fonologia[417],,,^ i ʔ t u $,default
hix-59-1,,hix,59,hutwa,hutwa,<<h>> u t w a,,hixkaryanaderby1985[52],,,^ <h> u t w a $,default
bak-59-1,,bak,59,utu,utu,u t u,,meira2005southern[182],,,^ u t u $,default
yuk-59-1,,yuk,59,wano,wano,w a n o,,meira2005southern[182],,,^ w a n o $,default
tri-59-1,,tri,59,waarə,waarə,w a a r <<ə>>,,meira2005southern[182],,,^ w a a r <ə> $,default
car-59-1,,car,59,iwarə,iwarə,i w a r <<ə>>,,robayo2000avance[179],,,^ i w a r <ə> $,default
apa-59-1,,apa,59,uaro,uaro,u a r o,,camargo2002lexico[128],,,^ u a r o $,default
aku-59-1,,aku,59,warə,warə,w a r <<ə>>,,meira1998proto[176],,,^ w a r <ə> $,default
pan-59-1,,pan,59,int͡ʃa,int͡ʃa,i n t <<͡>> <<ʃ>> a,,panarepayne2013[143],,,^ i n t <͡> <ʃ> a $,default
ikp-59-1,,ikp,59,orempan,orempan,o r e m p a n,,ikpengpacheco2001[208],,,^ o r e m p a n $,default
ara-59-1,,ara,59,eŋguam,eŋguam,e <<ŋ>> <<g>> u a m,,alves2017arara[209],,,^ e <ŋ> <g> u a m $,default
wai-59-1,,wai,59,eeɲa,eeɲa,e e <<ɲ>> a,,hawkins2015dictionary,,,^ e e <ɲ> a $,default
kar-59-1,,kar,59,ukutɨ,ukutɨ,u k u t ɨ,,courtz2008carib[412],,,^ u k u t ɨ $,default
mak-59-1,,mak,59,owanokə,owanokə,o w a n o k <<ə>>,,maquiritaricaceres2011[139],,,^ o w a n o k <ə> $,default
kax-59-1,,kax,59,onwo,onwo,o n w o,,schuring2018kaxuyana[118],,,^ o n w o $,default
yab-59-1,,yab,59,erianpatawa,erianpatawa,e r i a n p a t a w a,,mendez1959yawarana[66],,,^ e r i a n p a t a w a $,default
yuk-60-1,,yuk,60,ɨnɨke,ɨnɨke,ɨ n ɨ k e,,meira2005southern[182],,,^ ɨ n ɨ k e $,default
yab-60-1,,yab,60,wənəkɨ,wənəkɨ,w <<ə>> n <<ə>> k ɨ,,mendez1959yawarana[68],,,^ w <ə> n <ə> k ɨ $,default
wmr-60-1,,wmr,60,noʔ,noʔ,n o ʔ,,waimiribruno2003[37],,,^ n o ʔ $,default
way-60-1,,way,60,ɨnɨkɨ,ɨnɨkɨ,ɨ n ɨ k ɨ,,wayanatavares2005[60],,,^ ɨ n ɨ k ɨ $,default
wai-60-1,,wai,60,wɨnɨkɨ,wɨnɨkɨ,w ɨ n ɨ k ɨ,,waiwaihawkins1998[157],,,^ w ɨ n ɨ k ɨ $,default
tri-60-1,,tri,60,əənɨkɨ,əənɨkɨ,<<ə>> <<ə>> n ɨ k ɨ,,meira2005southern[182],,,^ <ə> <ə> n ɨ k ɨ $,default
map-60-1,,map,60,nɨkɨ,nɨkɨ,n ɨ k ɨ,,muller1975mapoyo[74],,,^ n ɨ k ɨ $,default
mak-60-1,,mak,60,ɨnɨkɨ,ɨnɨkɨ,ɨ n ɨ k ɨ,,maquiritaricaceres2011[454],,,^ ɨ n ɨ k ɨ $,default
