"Language_ID","Swadesh_Nr","Feature_ID","Value","Cognateset_ID","Source","Comment","Full_Form"
"yuk",18,"son","wɨʃɨnɨ",4,"meira2005southern[180]",,
"pan",18,"son","nuwan",5,"mattei1994diccionario[343]",,
"mak",18,"son","nne",3,"maquiritaricaceres2011[117]",,
"map",18,"son","ne",3,"muller1975mapoyo[63]",,
"wmr",18,"son","nirikɨ",6,"waimiribruno2003[171]",,
"aka",18,"son","mumu",1,"stegeman2014akawaio[94]",,
"ing",19,"fish","moroʔ",1,"cruz2005fonologia[208]",,
"pem",19,"fish","moroʔ",1,"swiggers2010gramatica[85]",,
"mac",19,"fish","moroʔ",1,"abbott2015dictionary",,
"yab",19,"fish","moroko",1,"mattei2003pemono[44]",,
"map",19,"fish","moroko",1,"muller1975mapoyo[70]",,
"ara",19,"fish","wot",2,"desouza2010arara[102]",,
"ikp",19,"fish","wot",2,"ikpengpacheco2001[81]",,
"kar",19,"fish","woto",2,"courtz2008carib[430]",,
"tam",19,"fish","woto",2,"gilij1781saggio[150]",,
"hix",19,"fish","kana",3,"hixkaryanaderby1979[196]",,
"bak",19,"fish","kãrã",3,"meira2005southern[180]",,
"tri",19,"fish","kana",3,"meira2005southern[180]",,
"aku",19,"fish","kana",3,"gildea1994akuriyo",,
"way",19,"fish","ka",3,"camargo2010wayana[65]",,
"apa",19,"fish","kana",3,"camargo2002lexico[52]",,
"pan",19,"fish","kana",3,"mattei1994diccionario[377]",,
"kui",19,"fish","kaŋa",3,"meira2005southern[180]",,
"wai",19,"fish","ootɨ",4,"hawkins2015dictionary",,
"mak",19,"fish","naʔkwakano",5,"maquiritaricaceres2011[288]",,
"wmr",19,"fish","ʃiba",6,"waimiribruno2003[35]",,
"yuk",19,"fish","poʃe",7,"meira2005southern[180]",,
"car",19,"fish","ikut͡ʃa",8,"robayo2000avance[178]",,
"kax",19,"fish","kutma",9,"schuring2018kaxuyana[133]",,
"aka",19,"fish","moroʔ",1,"stegeman2014akawaio[167]",,
"hix",20,"bird","torono",1,"hixkaryanaderby1985[181]",,
"wai",20,"bird","torowo",1,"hawkins2015dictionary",,
"tri",20,"bird","tonoro",1,"meira2005southern[180]",,
"aku",20,"bird","tonoro",1,"meira1998proto[165]",,
"car",20,"bird","torono",1,"robayo2000avance[178]",,
"way",20,"bird","toropɨtɨ",1,"wayanatavares2005[281]",,
"kar",20,"bird","tonoro",1,"courtz2008carib[389]",,
"mak",20,"bird","tonoro",1,"maquiritaricaceres2011[452]",,
"aka",20,"bird","toron",1,"akawaiocaesar2003[201]",,
"pem",20,"bird","toron",1,"mosonyi2000pemon[542]",,
"mac",20,"bird","toron",1,"macushiabbott1991[77]",,
"pan",20,"bird","tunko",1,"panarepayne2013[400]",,
"tam",20,"bird","torono",1,"gilij1780saggio[199]",,
"yab",20,"bird","torono",1,"mendez1959yawarana[66]",,
"map",20,"bird","konoro",1,"muller1975mapoyo[69]","Mysterious initial obj:k.",
"kui",20,"bird","tolo",1,"meira2005southern[180]",,
"wmr",20,"bird","tɨrɨnɨ",1,"waimiribruno2003[42]",,
"ara",20,"bird","talem",2,"alves2017arara[67]",,
"ikp",20,"bird","talim",2,"ikpengpacheco2001[160]",,
"yuk",20,"bird","peʃa",3,"meira2005southern[180]",,
"bak",20,"bird","konopio",4,"meira2005southern[180]",,
"apa",20,"bird","karau",5,"koehn1986apalai[94]","obj:torono is the term for a species.",
"kax",20,"bird","tomu",6,"pc[Spike Gildea]",,
"kax",21,"jaguar","kaikusu",1,"pc[Spike Gildea]",,
"tri",21,"jaguar","kaikui",1,"meira2005southern[180]",,
"car",21,"jaguar","kaikut͡ʃi",1,"robayo2000avance[178]",,
"way",21,"jaguar","kaikuhi",1,"wayanatavares2005[64]","(obj:kaikui) obj:istainu in French Guiana psrc:camargo2010wayana[42].",
"apa",21,"jaguar","kaikuʃi",1,"camargo2002lexico[52]",,
"kar",21,"jaguar","kaikusi",1,"courtz2008carib[288]",,
"ing",21,"jaguar","kaikusi",1,"cruz2005fonologia[288]",,
"pem",21,"jaguar","kaikuse",1,"garcia2006diccionario[174]",,
"mac",21,"jaguar","kaikusi",1,"macushiabbott1991[36]",,
"ara",21,"jaguar","ogoro",2,"desouza2010arara[57]",,
"ikp",21,"jaguar","akari",2,"ikpengpacheco2001[24]",,
"pan",21,"jaguar","akərə",2,"mattei1994diccionario[403]",,
"tam",21,"jaguar","akere",2,"gilij1780saggio[189]",,
"yab",21,"jaguar","əkərə",2,"mattei2003pemono[44]",,
"map",21,"jaguar","əkərə",2,"mattei2003pemono[44]",,
"kui",21,"jaguar","ekeɣe",2,"meira2005southern[180]",,
"aku",21,"jaguar","wɨrɨ",3,"meira1998proto[176]",,
"hix",21,"jaguar","kamara",4,"hixkaryanaderby1985[15]",,
"wai",21,"jaguar","ʃaɸari",5,"hawkins2015dictionary",,
"mak",21,"jaguar","maro",6,"maquiritaricaceres2011[444]",,
"bak",21,"jaguar","udodo",7,"meira2005southern[180]",,
"yuk",21,"jaguar","eʃo",8,"meira2005southern[180]",,
"wmr",21,"jaguar","naminja",9,"waimiribruno2003[75]",,
"aka",21,"jaguar","tɨmenen",10,"stegeman2014akawaio[175]",,
"kax",22,"louse","jomɨ",1,"schuring2018kaxuyana[68]",,
"hix",22,"louse","ajamo",1,"hixkaryanaderby1979[197]",,
"wai",22,"louse","ojomo",1,"hawkins2015dictionary",,
"ara",22,"louse","amɨ",1,"alves2017arara[118]",,
"ikp",22,"louse","ajam",1,"ikpengpacheco2001[271]",,
"bak",22,"louse","emɨ",1,"meira2005southern[180]",,
"tri",22,"louse","jamɨ",1,"meira2005southern[180]",,
"car",22,"louse","jamə",1,"koch1908hiana[58]",,
"way",22,"louse","əjamo",1,"wayanatavares2005[41]",,
"apa",22,"louse","azamo",1,"camargo2002lexico[37]",,
"kar",22,"louse","omɨ",1,"courtz2008carib[329]",,
"mak",22,"louse","ramə",1,"hall2015dictionary",,
"ing",22,"louse","aran",1,"cruz2005fonologia[69]",,
"pem",22,"louse","ajan",1,"mosonyi2000pemon[542]",,
"mac",22,"louse","ajan",1,"abbott2015dictionary",,
"pan",22,"louse","ajamə",1,"mattei1994diccionario[379]",,
"kui",22,"louse","ãĩ",1,"meira2005southern[180]",,
"yuk",22,"louse","waja",1,"meira2005southern[180]",,
"wmr",22,"louse","wɨmɨ",1,"waimiribruno2003[161]",,
"yab",22,"louse","kajamə",2,"mendez1959yawarana[67]",,
"map",22,"louse","kaamɨ",2,"muller1975mapoyo[71]",,
"aka",22,"louse","ajan",1,"stegeman2014akawaio[34]",,
"ara",23,"tree","jei",1,"alves2010arara[34]",,
"ikp",23,"tree","jaj",1,"ikpengpacheco2001[263]",,
"bak",23,"tree","e",1,"meira2005southern[180]",,
"mak",23,"tree","ree",1,"hall2015dictionary",,
"ing",23,"tree","jɨi",1,"cruz2005fonologia[288]",,
"pem",23,"tree","jəi",1,"swiggers2010gramatica[87]",,
"mac",23,"tree","jei",1,"abbott2015dictionary",,
"pan",23,"tree","ije",1,"mattei1994diccionario[289]",,
"tam",23,"tree","jeje",1,"gilij1782saggio[165]",,
"yab",23,"tree","jəəje",1,"mattei2003pemono[39]",,
"map",23,"tree","jəhe",1,"muller1975mapoyo[66]",,
"kui",23,"tree","i",1,"meira2005southern[180]",,
"kax",23,"tree","wewe",2,"schuring2018kaxuyana[186]",,
"hix",23,"tree","wewe",2,"hixkaryanaderby1979[198]",,
"wai",23,"tree","weewe",2,"hawkins2015dictionary",,
"tri",23,"tree","wewe",2,"meira2005southern[180]",,
"aku",23,"tree","wewe",2,"meira1998proto[187]",,
"car",23,"tree","wewe",2,"koch1908hiana[58]",,
"way",23,"tree","wewe",2,"hough2008space[35]",,
"apa",23,"tree","wewe",2,"camargo2002lexico[96]",,
"kar",23,"tree","wewe",2,"courtz2008carib[427]",,
"yuk",23,"tree","we",2,"meira2005southern[180]",,
"wmr",23,"tree","wiwe",2,"waimiribruno2003[148]",,
"aka",23,"tree","jɨi",1,"stegeman2014akawaio[200]",,
"wai",24,"seed","jathɨrɨ",1,"hawkins2015dictionary",,
"ara",24,"seed","itpɨn",1,"alves2017arara[117]",,
"pan",24,"seed","jahpə",1,"mattei1994diccionario[233]",,
"tam",24,"seed","atpe",1,"gilij1782saggio[20]",,
"yab",24,"seed","jahpə",1,"mattei2003pemono[40]",,
"map",24,"seed","jaʔpə",1,"muller1975mapoyo[66]",,
"ikp",24,"seed","alɨ",2,"alves2013verbo[98]",,
"kui",24,"seed","aɣɨ",2,"meira2005southern[180]",,
"kax",24,"seed","enatpɨrɨ",3,"pc[Spike Gildea]",,
"hix",24,"seed","natɨ",3,"hixkaryanaderby1979[197]",,
"pem",24,"seed","enaʔpə",3,"swiggers2010gramatica[181]",,
"mac",24,"seed","enaʔpɨ",3,"abbott2015dictionary",,
"bak",24,"seed","ewɨ",4,"meira2005southern[180]",,
"kar",24,"seed","opɨ",4,"courtz2008carib[180]",,
"yuk",24,"seed","opɨrɨ",4,"meira2005southern[180]",,
"tri",24,"seed","putupə",5,"meira2005southern[180]",,
"way",24,"seed","eputpɨɨ",5,"wayanatavares2005[127]",,
"apa",24,"seed","puʔtu",5,"camargo2002lexico[129]",,
"mak",24,"seed","t͡ʃəəhuʔhə",5,"hall2015dictionary",,
"wmr",24,"seed","ba",7,"waimiribruno2003[69]",,
"car",24,"seed","tɨ-rɨe-mɨ",8,"robayo2000avance[179]",,
"aka",24,"seed","enaʔpə",3,"stegeman2014akawaio[190]",,
"hix",25,"leaf","arɨ",1,"hixkaryanaderby1979[196]",,
"wai",25,"leaf","jaarɨ",1,"hawkins2015dictionary",,
"ara",25,"leaf","arɨ",1,"desouza2010arara[100]",,
"bak",25,"leaf","arɨ",1,"meira2005southern[180]",,
"tri",25,"leaf","arɨ",1,"meira2005southern[180]",,
"aku",25,"leaf","arɨ",1,"meira1998proto[176]",,
"car",25,"leaf","wewarɨ",1,"robayo2000avance[179]","Likely obj:wewe-arɨ 'tree-leaf'.",
"way",25,"leaf","are",1,"wayanatavares2005[102]",,
"apa",25,"leaf","zarɨ",1,"camargo2002lexico[34]",,
"kar",25,"leaf","arɨ",1,"courtz2008carib[242]",,
"mak",25,"leaf","jarɨ",1,"hall2015dictionary",,
"pem",25,"leaf","jare",1,"swiggers2010gramatica[111]",,
"mac",25,"leaf","jare",1,"abbott2015dictionary",,
"pan",25,"leaf","tjan",1,"mattei1994diccionario[343]","Lexicalized rc:it-? obj:n is the regular outcome of word-final rc:rV.",
"tam",25,"leaf","are",1,"gilij1782saggio[388]",,
"yab",25,"leaf","ettareri",1,"mendez1959yawarana[66]",,
"map",25,"leaf","jaari",1,"muller1975mapoyo[66]",,
"kui",25,"leaf","aɣɨ",1,"meira2005southern[180]",,
"yuk",25,"leaf","wet͡ʃare",1,"meira2005southern[180]","Likely contains 'tree', but unclear obj:t͡ʃ.",
"wmr",25,"leaf","ja",1,"waimiribruno2003[167]",,
"ikp",25,"leaf","ampon",3,"ikpengpacheco1997[63]",,
"ing",25,"leaf","ajan",4,"cruz2005fonologia[70]",,
"kax",25,"leaf","ahesɨ",5,"pc[Spike Gildea]",,
"aka",25,"leaf","eta",2,"stegeman2014akawaio[176]",,
"yab",25,"leaf","ettareri",2,"mendez1959yawarana[66]",,
"kax",26,"root","imitɨ",1,"schuring2018kaxuyana[163]",,
"wai",26,"root","mit͡ʃi",1,"hawkins2015dictionary",,
"ikp",26,"root","mi",1,"meira2005southern[180]",,
"bak",26,"root","wĩdɨ",1,"meira2005southern[180]",,
"tri",26,"root","mɨ(tɨ)",1,"meira2005southern[180]",,
"aku",26,"root","mɨtɨ",1,"meira1998proto[182]",,
"car",26,"root","imitɨ",1,"robayo2000avance[179]",,
"way",26,"root","mit",1,"courtz2008carib[317]",,
"apa",26,"root","miʔtɨ",1,"camargo2002lexico[127]",,
"kar",26,"root","mi(tɨ)",1,"courtz2008carib[317]",,
"mak",26,"root","mit͡ʃɨ",1,"maquiritaricaceres2011[445]",,
"pan",26,"root","-miʔ",1,"mattei1994diccionario[386]",,
"tam",26,"root","miti",1,"gilij1782saggio[386]",,
"yab",26,"root","mitti",1,"mendez1959yawarana[68]",,
"map",26,"root","miti",1,"muller1975mapoyo[66]",,"miti-ʔbə"
"kui",26,"root","ĩĩ",1,"meira2005southern[180]",,
"ing",26,"root","kara",2,"cruz2005fonologia[76]",,
"pem",26,"root","kara",2,"swiggers2010gramatica[249]",,
"mac",26,"root","kara",2,"abbott2015dictionary",,
"hix",26,"root","mʃa",3,"hixkaryanaderby1979[197]",,
"wmr",26,"root","wewi nit͡ʃi",4,"bruno1996dictionary[25]",,
"yuk",26,"root","eʃe",5,"meira2005southern[180]",,
"ara",26,"root","ɨpɨ",6,"desouza2010arara[25]",,
"aka",26,"root","kara",2,"stegeman2014akawaio[188]",,
"aka",26,"root","miʔ",1,"stegeman2014akawaio[188]",,
"kax",28,"skin","hi",1,"schuring2018kaxuyana[52]",,
"hix",28,"skin","hut͡ʃhu",1,"hixkaryanaderby1979[197]","First obj:u likely due to vowel harmony.",
"wai",28,"skin","ɸit͡ʃho",1,"hawkins2015dictionary",,
"ara",28,"skin","iput",1,"alves2010arara[21]","Metathesis.",
"ikp",28,"skin","pitu",1,"ikpengpacheco2001[107]",,
"bak",28,"skin","tubɨ",1,"meira2005southern[180]",,
"tri",28,"skin","pihpə",1,"meira2005southern[181]",,
"aku",28,"skin","pihpə",1,"meira1998proto[184]",,
"car",28,"skin","hitihə",1,"robayo2000avance[179]",,
"way",28,"skin","pitpə",1,"camargo2010wayana[109]",,
"apa",28,"skin","piʔpo",1,"koehn1995apalai[41]",,
"kar",28,"skin","piʔpo",1,"courtz2008carib[344]",,
"mak",28,"skin","hiʔhə",1,"hall2015dictionary",,
"ing",28,"skin","piʔpɨ",1,"cruz2005fonologia[404]",,
"pem",28,"skin","piʔpə",1,"swiggers2010gramatica[244]",,
"mac",28,"skin","piʔpɨ",1,"abbott2015dictionary",,
"pan",28,"skin","pihpə",1,"mattei1994diccionario[378]",,
"tam",28,"skin","pitpe",1,"gilij1782saggio[379]",,
"yab",28,"skin","pihpə",1,"mendez1959yawarana[66]",,
"map",28,"skin","piʔpə",1,"muller1975mapoyo[61]",,
"kui",28,"skin","hiɟo",1,"meira2005southern[181]",,
"wmr",28,"skin","biʃi",1,"waimiribruno2003[39]",,
"yuk",28,"skin","eʃ",2,"meira2005southern[180]",,
"aka",28,"skin","piʔpə",1,"stegeman2014akawaio[192]",,
"kax",29,"flesh","hunu",1,"pc[Spike Gildea]","'body'.",
"hix",29,"flesh","hun",1,"hixkaryanaderby1979[199]",,
"wai",29,"flesh","ɸun",1,"waiwaihawkins1998[48]",,
"ara",29,"flesh","munu",1,"alves2017arara[51]",,
"ikp",29,"flesh","mnu",1,"meira2005southern[181]",,
"bak",29,"flesh","ũrũ",1,"meira2005southern[181]",,
"tri",29,"flesh","pun",1,"meira2005southern[181]",,
"aku",29,"flesh","puunu",1,"meira1998proto[171]",,
"car",29,"flesh","bunu",1,"koch1908hiana[20]",,
"way",29,"flesh","punu",1,"wayanatavares2005[159]",,
"apa",29,"flesh","pu",1,"camargo2002lexico[108]",,
"kar",29,"flesh","pun",1,"courtz2008carib[352]",,
"mak",29,"flesh","hunu",1,"maquiritaricaceres2011[442]","'muscle'.",
"ing",29,"flesh","pun",1,"cruz2005fonologia[63]",,
"pem",29,"flesh","pun",1,"garcia2006diccionario[121]",,
"mac",29,"flesh","pun",1,"macushiabbott1991[62]",,
"pan",29,"flesh","-pu",1,"mattei1994diccionario[302]",,
"tam",29,"flesh","punu",1,"gilij1782saggio[386]",,
"yab",29,"flesh","puunu",1,"mendez1959yawarana[67]",,"puunu-hpə"
"map",29,"flesh","punu",1,"muller1975mapoyo[61]",,"punu-ʔbə"
"kui",29,"flesh","huŋu",1,"meira2005southern[181]",,
"yuk",29,"flesh","pu",1,"meira2005southern[181]",,
"wmr",29,"flesh","pɨnɨ",1,"waimiribruno2003[78]",,
"aka",29,"flesh","pun",1,"stegeman2014akawaio[167]",,
"ara",30,"blood","mɨŋɨ",1,"desouza2010arara[12]",,
"ikp",30,"blood","mɨŋ",1,"alves2013verbo[93]",,
"bak",30,"blood","unu",1,"meira2005southern[181]",,
"tri",30,"blood","munu",1,"meira2005southern[181]",,
"car",30,"blood","muɲu",1,"robayo2000avance[178]",,
"way",30,"blood","mɨwu",1,"camargo2010wayana[94]",,
"apa",30,"blood","munu",1,"camargo2002lexico[63]",,
"kar",30,"blood","mɨnu",1,"courtz2008carib[322]",,
"mak",30,"blood","munu",1,"hall2015dictionary",,
"ing",30,"blood","mɨn",1,"cruz2005fonologia[288]",,
"pem",30,"blood","mun",1,"swiggers2010gramatica[251]",,
"mac",30,"blood","mɨnɨ",1,"abbott2015dictionary",,
"kui",30,"blood","uŋu",1,"meira2005southern[181]",,
"yuk",30,"blood","muru",1,"meira2005southern[181]",,
"wmr",30,"blood","mɨnɨ",1,"waimiribruno2003[74]",,
"kax",30,"blood","kami",2,"schuring2018kaxuyana[166]",,
"hix",30,"blood","kamsuku",2,"hixkaryanaderby1979[194]",,
"wai",30,"blood","kamʃuku",2,"hawkins2015dictionary",,
"pan",30,"blood","met͡ʃuʔ",3,"mattei1994diccionario[394]",,
"tam",30,"blood","mit͡ʃuku",3,"gilij1782saggio[386]",,
"yab",30,"blood","meesuku",3,"mendez1959yawarana[65]",,
"map",30,"blood","misuku",3,"muller1975mapoyo[61]",,
"aku",30,"blood","apiru",4,"meira1998proto[166]",,
"aka",30,"blood","mɨn",1,"stegeman2014akawaio[155]",,
"kax",31,"bone","jot͡ʃpɨ",1,"pc[Spike Gildea]",,
"hix",31,"bone","jot͡ʃhɨ",1,"hixkaryanaderby1979[194]",,
"wai",31,"bone","jot͡ʃho",1,"hawkins2015dictionary",,
"ara",31,"bone","itpɨ",1,"desouza2010arara[43]",,
"ikp",31,"bone","itpɨn",1,"ikpengpacheco2001[278]",,
"bak",31,"bone","ibɨrɨ",1,"meira2005southern[181]",,
"tri",31,"bone","jetɨpə",1,"meira2005southern[181]",,
"aku",31,"bone","jeʔpə",1,"meira1998proto[166]",,
"car",31,"bone","ijetihɨ",1,"huber1992vocabulario[32]",,
"way",31,"bone","jetpə",1,"camargo2010wayana[63]",,
"apa",31,"bone","zeʔpo",1,"koehn1995apalai[58]",,
"kar",31,"bone","jeʔpo",1,"courtz2008carib[285]",,
"mak",31,"bone","jeeʔhə",1,"hall2015dictionary",,
"ing",31,"bone","əʔpɨ",1,"cruz2005fonologia[76]",,
"pem",31,"bone","jeʔpə",1,"swiggers2010gramatica[157]",,
"mac",31,"bone","jeʔpɨ",1,"abbott2015dictionary",,
"pan",31,"bone","jəhpə",1,"mattei1994diccionario[344]",,
"tam",31,"bone","jetpe",1,"gilij1782saggio[386]",,
"yab",31,"bone","jəspə",1,"mendez1959yawarana[65]",,
"map",31,"bone","jəʔpə",1,"muller1975mapoyo[61]",,
"kui",31,"bone","ipɨɣɨ",1,"meira2005southern[181]",,
"yuk",31,"bone","jopo",1,"meira2005southern[181]",,
"wmr",31,"bone","jɨhɨ",1,"bruno1996dictionary[14]",,
"aka",31,"bone","əʔpɨ",1,"stegeman2014akawaio[156]",,
"kax",32,"egg","ʔmo",1,"schuring2018kaxuyana[31]",,
"hix",32,"egg","hme",1,"hixkaryanaderby1985[57]",,
"wai",32,"egg","ɸume; ɸme; hme",1,"waiwaihawkins1998[194]",,
"ara",32,"egg","mu",1,"alves2017arara[132]",,
"ikp",32,"egg","mu",1,"meira2005southern[181]",,
"bak",32,"egg","õrũ",1,"meira2005southern[181]","From third person possessed form obj:i-mo-ru psrc:meira2005southern[145].",
"tri",32,"egg","iimo",1,"meira2005southern[181]",,
"aku",32,"egg","ʔmo",1,"meira1998proto[170]",,
"car",32,"egg","imo",1,"robayo2000avance[178]",,
"way",32,"egg","hmo",1,"wayanatavares2005[11]",,
"apa",32,"egg","ʔmo",1,"koehn1986apalai[120]",,
"kar",32,"egg","ʔmo",1,"courtz2008carib[433]",,
"mak",32,"egg","ʔmoi",1,"maquiritaricaceres2011[440]",,
"ing",32,"egg","pɨmoi; ʔmoi",1,"cruz2005fonologia[176]",,
"pem",32,"egg","pomoi",1,"swiggers2010gramatica[156]",,
"mac",32,"egg","pɨmoi",1,"abbott2015dictionary",,
"pan",32,"egg","uʔmoe",1,"mattei1994diccionario[344]",,
"tam",32,"egg","ʔmoi",1,"gilij1781saggio[229]",,
"yab",32,"egg","hmoi",1,"mendez1959yawarana[66]",,
"map",32,"egg","ʔmei",1,"muller1975mapoyo[68]",,"iʔmei-bə"
"kui",32,"egg","hũĩ",1,"meira2005southern[181]",,
"wmr",32,"egg","bi",1,"waimiribruno2003[137]",,
"yuk",32,"egg","nɨpɨ",2,"meira2005southern[181]",,
"aka",32,"egg","ʔmoi",1,"stegeman2014akawaio[165]",,
"hix",33,"grease/fat","katɨ",1,"hixkaryanaderby1979[196]",,
"wai",33,"grease/fat","katɨ",1,"hawkins2015dictionary",,
"ara",33,"grease/fat","gat",1,"alves2017arara[186]",,
"ikp",33,"grease/fat","gat",1,"meira2005southern[181]",,
"bak",33,"grease/fat","gadɨ",1,"meira2005southern[181]",,
"tri",33,"grease/fat","katɨ",1,"meira2005southern[181]",,
"car",33,"grease/fat","ikatɨ",1,"robayo2000avance[178]",,
"way",33,"grease/fat","katɨ",1,"camargo2010wayana[71]",,
"apa",33,"grease/fat","kase",1,"koehns1994textos[itp08/10]",,
"kar",33,"grease/fat","katɨ",1,"courtz2008carib[288]",,
"mak",33,"grease/fat","katɨ",1,"maquiritaricaceres2011[443]",,
"pem",33,"grease/fat","kasek",1,"mosonyi2000pemon[541]",,
"pan",33,"grease/fat","kat",1,"mattei1994diccionario[339]",,
"tam",33,"grease/fat","kati",1,"gilij1782saggio[386]","Probably obj:ɨ-final.",
"kui",33,"grease/fat","katɨ",1,"meira2005southern[181]",,
"yuk",33,"grease/fat","kaka",1,"meira2005southern[181]",,
"wmr",33,"grease/fat","kijatɨ",1,"hill1994waimiri[31]","Metathesis from obj:i-katɨ.",
"ing",33,"grease/fat","kaiwan",2,"cruz2005fonologia[316]",,
"mac",33,"grease/fat","kaiwan",2,"abbott2015dictionary",,
"yab",33,"grease/fat","kasori",3,"mendez1959yawarana[67]",,
"map",33,"grease/fat","kauri",3,"muller1975mapoyo[68]",,"kauri-ʔbə; kauri-ʔmə"
"kax",33,"grease/fat","aho",4,"pc[Spike Gildea]",,
"aka",33,"grease/fat","kaiwan",2,"stegeman2014akawaio[166]",,
"aka",33,"grease/fat","kasiʔ",1,"stegeman2014akawaio[166]","Fat of an animal.",
"kax",34,"horn","aret",1,"pc[Spike Gildea]",,
"tri",34,"horn","retɨ",1,"meira2005southern[181]",,
"way",34,"horn","retɨ",1,"wayanatavares2005[128]",,
"apa",34,"horn","retɨ",1,"koehn1995apalai[44]",,
"kar",34,"horn","remetɨ",1,"courtz2008carib[359]",,
"mak",34,"horn","reetai",1,"maquiritaricaceres2011[92]",,
"aka",34,"horn","retɨ",1,"stegeman2014akawaio[173]",,
"pem",34,"horn","retɨ",1,"garcia2006diccionario[115]",,
"mac",34,"horn","retɨ",1,"abbott2015dictionary",,
"yab",34,"horn","retɨ",1,"mattei2003pemono[44]",,
"map",34,"horn","reʔti",1,"muller1975mapoyo[71]",,"reʔtirɨ-ʔbə"
"hix",34,"horn","hanajaʃɨ",2,"howard2001wrought[476]",,
"wai",34,"horn","ɸanaʃɨ",2,"howard2001wrought[476]",,
"pan",34,"horn","panasɨkɨn",10,"mattei1994diccionario[164]",,
"ikp",34,"horn","iwomtam",3,"meira2005southern[181]",,
"wmr",34,"horn","miteʔe",4,"bruno1996dictionary[17]",,
"kui",34,"horn","ɣikɨɣɨ",5,"meira2005southern[181]",,
"bak",34,"horn","wə̃ẽkɨ",6,"meira2005southern[181]",,
"yuk",34,"horn","jɨtowata",7,"meira2005southern[181]",,
"ara",34,"horn","rego",8,"alves2017arara[184]",,
"car",34,"horn","ikat͡ʃori",9,"huber1992vocabulario[269]",,
"ikp",35,"tail","arog",1,"ikpengpacheco2001[101]","'feathers', but src:meira2005southern[35] identify it as 'tail'.",
"tri",35,"tail","arokɨ",1,"meira2005southern[181]",,
"aku",35,"tail","arookɨ; orookɨ",1,"meira1998proto[180]",,
"car",35,"tail","arikɨhə",1,"robayo2000avance[179]",,
"apa",35,"tail","arokɨ",1,"camargo2002lexico[127]","Also obj:antɨkɨ 'stump, buttocks, tail' src:camargo2002lexico[30].",
"mac",35,"tail","aukɨ",3,"abbott2015dictionary",,
"kui",35,"tail","ɣoko",1,"meira2005southern[181]",,
"hix",35,"tail","matkɨ",2,"hixkaryanaderby1979[197]",,
"wai",35,"tail","matkɨ",2,"hawkins2015dictionary",,
"kax",35,"tail","akina",5,"pc[Spike Gildea]",,
"ara",35,"tail","awom",6,"desouza2010arara[87]","Also obj:pilu.",
"bak",35,"tail","õwɨ",7,"meira2005southern[181]",,
"way",35,"tail","watkɨ",8,"wayanatavares2005[140]","Archaic obj:aptɨwi psrc:camargo2010wayana[14].",
"kar",35,"tail","antɨkɨ",9,"courtz2008carib[229]",,
"mak",35,"tail","haʔroho",10,"maquiritaricaceres2011[441]",,
"ing",35,"tail","əku",3,"cruz2005fonologia[80]",,
"pem",35,"tail","jareʔnə",4,"mosonyi2000pemon[542]",,
"pan",35,"tail","atɨkə",11,"mattei1994diccionario[267]",,
"yab",35,"tail","kot͡ʃa",12,"mattei2003pemono[45]",,
"map",35,"tail","wəkiri",13,"muller1975mapoyo[71]",,"wəkiri-ʔbə"
"yuk",35,"tail","awɨkɨ",14,"meira2005southern[181]",,
"wmr",35,"tail","kjamsa",15,"hill1994waimiri[8]","Likely metathesized from obj:i-kamsa.",
"aka",35,"tail","areʔna",4,"stegeman2014akawaio[197]",,
"aka",35,"tail","aukwɨ",3,"stegeman2014akawaio[197]",,
"hix",36,"feather","aho",1,"howard2001wrought[477]",,
"wai",36,"feather","aɸo",1,"howard2001wrought[477]",,
"ara",36,"feather","abon",1,"alves2017wordlist",,
"tri",36,"feather","apəri",1,"meira2005southern[181]",,
"way",36,"feather","apə",1,"camargo2010wayana[130]",,
"kax",36,"feather","iʔhot͡ʃi",2,"pc[Spike Gildea]",,
"car",36,"feather","ihotɨ",2,"robayo2000avance[178]",,"i-hotɨ-bə"
"apa",36,"feather","ʔpotɨ",2,"camargo2002lexico[125]",,
"kar",36,"feather","ɨpotɨ",2,"hoff1968carib[244]",,
"mak",36,"feather","iʔhootɨ",2,"hall2015dictionary",,
"aka",36,"feather","siʔpok",2,"akawaiocaesar2003[366]",,
"pem",36,"feather","siʔpok",2,"mosonyi2000pemon[542]",,"toron siʔpok"
"pan",36,"feather","iipohto",2,"mattei1994diccionario[380]",,
"yab",36,"feather","t͡ʃipoti",2,"mattei2003pemono[41]",,
"ikp",36,"feather","arog",3,"ikpengpacheco2001[101]",,
"kui",36,"feather","ɣoko",3,"meira2005southern[181]",,
"bak",36,"feather","ãga-hudu",4,"meira2005southern[181]",,
"mac",36,"feather","apɨti",5,"macdonell1994macushi[199]",,
"map",36,"feather","waanari",6,"muller1975mapoyo[71]",,"waanari-ʔbə"
"yuk",36,"feather","pu",7,"meira2005southern[181]",,
"wmr",36,"feather","sɨhɨ",8,"hill1994waimiri[31]",,
"kax",37,"hair","ʔhot͡ʃi",1,"schuring2018kaxuyana[28]",,
"hix",37,"hair","hpot͡ʃe",1,"howard2001wrought[477]",,
"wai",37,"hair","hɸot͡ʃi",1,"howard2001wrought[472]",,
"tri",37,"hair","hpotɨ",1,"meira2005southern[181]",,
"aku",37,"hair","hpotɨ",1,"meira1998proto[166]",,
"car",37,"hair","ihotɨ",1,"koch1908hiana[86]",,
